user_id,review_id,text,votes.cool,business_id,votes.funny,stars,date,type,votes.useful
ay9H1RpjbBkaiXGxfh7LaA,v_uEDbK5fP1UJpkXNPwXpQ,"This would be my local haunt, if I were ever to relocate to the Pittsburgh area. What a great little place! Such friendly staff, and some damn good eats!
 
It was so great, that we actually went there twice during our 4-day vacation to catch the Steelers/Ravens game. 

They have daily sandwich specials. On Thursday night we went and had the special roast beef and cheese sand., and the .35 cent wings. Very, very tasty. I'm sorry, but this place kicks Primanti Bros. butt on the taste factor. They have about 8 different types of wings... reg., garlic, and I can't remember the rest - we got the regular, and I was wishing we would had ordered more.

Going back on a Friday night, we ordered the buffalo chicken pizza and a pepperoni n' mushroom.  Wow! That buffalo chicken pizza was awesome.

The other thing that stuck out for me was one of the customers. An older gentleman; he seemed to be a regular. I really, really wanted his SPAM t-shirt.",2,KayYbHCt-RkbGcPdGOThNg,2,4,2010-10-11,review,2
JbWnXwjLaO1kncUkQOMajg,j8GuxQJ_DQsSfrJNkmcACA,"A great townie bar with tasty food and an interesting clientele. I went to check this place out on the way home from the airport one Friday night and it didn't disappoint. It is refreshing to walk into a townie bar and not feel like the music stops and everyone in the place is staring at you - I'm guessing the mixed crowd of older hockey fans, young men in collared shirts, and thirtysomethings have probably seen it all during their time at this place. 

The staff was top notch - the orders were somewhat overwhelming as they appeared short-staffed for the night, but my waitress tried to keep a positive attitude for my entire visit. The other waiter was wearing a hooded cardigan, and I wanted to steal it from him due to my difficulty in finding such a quality article of clothing.

We ordered a white pizza - large in size, engulfed in cheese, full of garlic flavor, flavorful hot sausage. An overall delicious pizza, aside from 2 things: 1, way too much grease (I know this comes with the territory, but still, it is sometimes unbearable); 2, CANNED MUSHROOMS - the worst thing to come out of a can. Ever. I would rather eat canned Alpo than canned mushrooms. And if the mushrooms weren't canned, they were just the worst mushrooms I've ever consumed. The mushroom debacle is enough to lower the review by an entire star - disgusting!

My advice for the place is keep everything awesome - random music from the jukebox, tasty food, great prices, good crowd and staff - and get some decent mushrooms; why they spoil an otherwise above average pie with such inferior crap, I'll never know.",1,KayYbHCt-RkbGcPdGOThNg,1,4,2011-02-27,review,0
4-3IU5uUH90m21TWbZhhnA,2xCds3bp0wM6nHMz3H65vg,"Alexion's has been around forever.  The first time I went in there, I was 19 years old on summer break from college and working at the ice cream factory up the hill.  All of the union guys from the ice cream factory went in there after work, and I immediately found out why.  MANY, MANY years later, I stopped in there with some fond memories, and once again felt welcomed and valued as a customer, even though they didn't know who I was.  THE SANDWICHES are done Pittsburgh-style, sort of like Primanti's, and they are as perfect today as they were back in ancient times when I first started visiting the place.  Alexion's is a clean and peaceful little place in the Rook Station part of Green Tree, the oldest part of the town.  I recall that some of the sandwiches I got there were ordered at a pretty late hour.  Nothing but good things to say about the place, and I wish it was closer to home!",1,KayYbHCt-RkbGcPdGOThNg,0,4,2011-08-15,review,0
bcwr1bFov3PSa1FiGfpc9g,UrukGX1emhSRe2fGdxdVPA,"Good for cheap drinks and wings, they offer daily specials which is nice. 

Doesnt look like much from outside but the inside is friendly enough, the bartenders have been there for awhile and do a good job. Dont expect to have a HUGE selection of alcohol. 

Their wings are good as are their salads. If you are gluten free this is not your place...lots of fried food and sandwiches. 
Offers a quick lunch.",0,KayYbHCt-RkbGcPdGOThNg,0,3,2011-12-22,review,0
Sjb5e5-gKoLXueFDMc2R8Q,2_Ru_ASf75kU303rdQjFfQ,"What a cool bar/restaurant.. I will no doubt be visiting again.  The service and prices were great.. and the restrooms were clean.   I had the buffalo chicken sandwich and it was delicious.  The menu consists of typical bar food food, however; theres a few different items on there which stand out on the menu..

A cool bar off the beaten path that is a worth a trip.  

Cheers ! !",0,KayYbHCt-RkbGcPdGOThNg,0,4,2013-04-25,review,0
tnArVArlj5usJLZbq9ydbQ,OZ_2Ss5H2bNxnYEcEZC0fA,"Awesome drink specials during happy hour. Fantastic wings that are crispy and delicious, wing night on Tuesday and Thursday!",0,KayYbHCt-RkbGcPdGOThNg,0,5,2013-04-29,review,0
W_NfPGdpM0286WBDNSvY5g,PUY1KIrW0BY9ENb3bfv2iQ,"Good beer selection. Understaffed for a light Monday night crowd, it wasn't her fault she was the only server. But it took about an hour to get our sandwiches. Mine was one of the best reubens I've ever had.",0,KayYbHCt-RkbGcPdGOThNg,0,3,2013-09-17,review,0
h-A_xNeB_xSbc0psqHyoJg,0klMyorClST8NYGJqArzPQ,Grew up near here. the family would always go once a month. Haven't stopped in for a few years until last Friday with a few friends to grab a drink. The sandwiches are always amazing just as I remember. The staff is amazing and friendly. Great place for lunch as well.,0,KayYbHCt-RkbGcPdGOThNg,0,5,2014-02-16,review,0
GcBAIs4pzeK6OzHpawgZlg,UVx5-SD8RyZu3NPRU5GwZg,Very disappointed in the customer service. We ordered Reuben's  and wanted coleslaw instead of kraut. They charged us $3.00 for the coleslaw. We will not be back . The iced tea is also terrible tasting.,0,KayYbHCt-RkbGcPdGOThNg,0,2,2014-03-13,review,0
udy8pMNA09YDs98e51wXZQ,1yRSd1j8gamtcUN9lSZ3Uw,"We met a couple of friends there on a Friday afternoon about 440 pm, based on the Yelp reviews. I've relied on Yelp in over a dozen different cities, never came away with anything less than a positive experience until today. 

We ordered within 5 minutes of sitting down, there couldn't have been more than 20 people in the place, counting the people on the patio.  Took them almost 40 minutes to serve 3 sandwiches and a salad. I tried the fish sandwich, came out fried extra crispy on the ends, if there is such a thing as fish jerky a third of the sandwich would have qualified, it was just ok. I've had better at almost any church that fries fish during Lent. 

All 3 of my dinner companions left partial sandwiches  or salad uneaten. Bread french fries and onion rings were good though. Iced tea was good, though I've never seen a place dispense sweet n low like they were giving away their last rock of crack. Asked for sugar but never saw any, they don't carry any other artificial sweeteners besides the pink stuff.

I may give the place another try in the future for a Reuben or hamburger, assuming today was some aberration possibly due to a cook having a family emergency or something like that. Waitress was pretty good, held up under my multiple requests to find out if they caught my fish yet, hardly ever rolled her eyes :)",0,KayYbHCt-RkbGcPdGOThNg,0,3,2014-08-08,review,0
4DsJFa1QMd3NrIcxz0xNHw,-OdYcuEkmXwfLd0a6aJ0JQ,The bar is nice enough the servers are attentive enough the food is good enough. Their is absolutely nothing wrong with this place but the problem is it is not a place that will stick out from the crowd. It's kind of lost in the crowd. Pittsburgh is a city full of bars this one is relaxed. It's a great neighborhood bar. And I would come back but it is not a wow that is a great place.  It's just good enough,0,KayYbHCt-RkbGcPdGOThNg,0,3,2015-01-30,review,0
t6OkrXgpcAZfJa2om9QO4A,QSu0l7koHMlTIhWbiiKMxg,"Friendly local bar with great service and good food,  won't be disappointed if you like bar food at a reasonable price.  Good place to go for ""Friday fish sandwich """,0,KayYbHCt-RkbGcPdGOThNg,0,3,2015-07-02,review,1
QawZN4PSW7ng_9SP7pjsVQ,k41uqc-sxyTve6KIy1cisg,"Friendly staff, good food, great beer selection, and relaxing atmosphere. Great wings and the buffalo chicken pizza is the best I've had. The sandwiches are all on thick cut Italian bread and fresh. Definitely  a hidden gem of the Greetree/Carnegie area. Looking for a low key hole in the wall with good prices and great food this is your place.",0,KayYbHCt-RkbGcPdGOThNg,0,5,2015-07-15,review,1
NCauclFtEoBCroQvdwYz4g,HVAB9Be-jOHNJE4d3OTciw,"Found this place on Yelp and glad we did. Great beer selection, the sandwiches are wonderful and huge, wings were very good. Family owned establishment and everyone we met was great, the owner, waitstaff and kitchen staff.  If we ever get to The Pittsburgh area again, we will go back!",1,KayYbHCt-RkbGcPdGOThNg,0,5,2015-08-16,review,1
NaTnrURv9lKSk53FjGS7Cg,ib7gyGiDZwI2ji1grqWMMw,"Perfect joint! Don't be afraid as you pull up... It's a nice little neighborhood. Was in town on biz and my hotel was right up the street. Great service, well apportioned servings and unique menu make this place worthy of a check in!",1,KayYbHCt-RkbGcPdGOThNg,1,4,2015-11-11,review,1
2rSeth60_CuWN3ZJ4k41lg,U7G7EZ_izrpHJ26BuPtcrA,"I went to Alexions with a co-worker/friend for lunch during lent.  First impression, it was small and packed.  This is apparently a very popular lunch stop.  They have a nice outdoor seating section, but it was closed due to the weather.  

I opted for their Friday special a fish sandwich with cheese, hold the cheese.  I hate cheese on fish, in my mind it doesn't go well together.  It came with one side and chips.  I opted for cole slaw because that does go great with fish.  The chips were straight out of a bag.  I am not a chip fan, especially not one that Lay's delivered.  It would have been nice to have homemade chips.  The special was 10.50, so I was hoping it would be good.

The wait wasn't terrible for as busy as they were, but if you're on a strict time schedule for lunch I'd call ahead.  The food arrived in about 20 minutes.  My fish sandwich though nice size was a little small for the price, compared to other's that are cheaper.  The slaw was nice, good flavor but the fish was average.  I loaded it up with some tarter and cocktail sauce to help the flavor out.  It wasn't a bad sandwich just a tad small and mediocre for the price.  I would stop back to try something else another time and would love to grab a beer here, as they had a really decent selection, and the servers were also pleasant.",19,KayYbHCt-RkbGcPdGOThNg,11,3,2016-01-14,review,22
iFrkTlJfoLvJucPkq9y8UA,eGO7dle5fC4sZy_iPUkQQA,"This place has a real neighborhood vibe to it, and offers a nice selection of brews along with a decent menu if you're here for a meal. Comfortable decor, decent service and reasonable prices make this a good spot for a sojourn if in the area. The bartender was cool in offering samples of drafts before I selected, and the food (I had wings and zucchini planks - both excellent) was very good.",1,KayYbHCt-RkbGcPdGOThNg,0,4,2016-02-16,review,0
8K8qHAH9AREKxIIZAwQ9Fg,rIOD3I79RMhEfBHYenMs7Q,"Fantastic! Great food, excellent beer selection!  Bartenders are great! It is a great hometown neighborhood bar with good people and friendly staff.  The food is a good selection of var type food with large sandwiches.  Excellent wings!",1,KayYbHCt-RkbGcPdGOThNg,0,5,2016-02-18,review,0
S20zRS16LfpNfiZTNVjpNA,P4U2PV0B4J0Bv7lEo_iaFw,I go here to get away and enjoy a nice drink and great company. The service is always top notch and customer service is awesome. First class management and food.,1,KayYbHCt-RkbGcPdGOThNg,0,5,2016-06-05,review,0
